Frequency,Theta
9.03778e-05,0.9985
9.03824e-05,0.998822
9.0387e-05,0.998916
9.03916e-05,0.999199
9.03962e-05,0.998685
9.04008e-05,0.998652
9.04054e-05,0.998753
9.04101e-05,0.999089
9.04147e-05,0.998166
9.04193e-05,0.99805
9.04239e-05,0.998002
9.04285e-05,0.998295
9.04331e-05,0.997986
9.04377e-05,0.997444
9.04423e-05,0.996695
9.04469e-05,0.996349
9.04516e-05,0.995599
9.04562e-05,0.996203
9.04608e-05,0.995766
9.04654e-05,0.996208
9.047e-05,0.996332
9.04746e-05,0.995347
9.04792e-05,0.997099
9.04838e-05,0.997808
9.04884e-05,0.996995
9.04931e-05,0.997365
9.04977e-05,0.996764
9.05023e-05,0.997135
9.05069e-05,0.997343
9.05115e-05,0.997603
9.05161e-05,0.998754
9.05207e-05,0.998438
9.05253e-05,0.998341
9.05299e-05,0.998889
9.05346e-05,0.998422
9.05392e-05,0.998596
9.05438e-05,0.998427
9.05484e-05,0.998123
9.0553e-05,0.997676
9.05576e-05,0.998233
9.05622e-05,0.998192
9.05668e-05,0.997999
9.05714e-05,0.998207
9.05761e-05,0.998302
9.05807e-05,0.997897
9.05853e-05,0.998004
9.05899e-05,0.997946
9.05945e-05,0.997942
9.05991e-05,0.997359
9.06037e-05,0.997371
9.06083e-05,0.998031
9.06129e-05,0.997342
9.06176e-05,0.997078
9.06222e-05,0.997566
9.06268e-05,0.998133
9.06314e-05,0.99794
9.0636e-05,0.998358
9.06406e-05,0.999072
9.06452e-05,0.999673
9.06498e-05,0.99906
9.06544e-05,0.998964
9.06591e-05,0.999222
9.06637e-05,0.99899
9.06683e-05,0.998969
9.06729e-05,0.99848
9.06775e-05,0.998926
9.06821e-05,0.998596
9.06867e-05,0.99836
9.06913e-05,0.998318
9.0696e-05,0.997279
9.07006e-05,0.997283
9.07052e-05,0.99806
9.07098e-05,0.998046
9.07144e-05,0.998586
9.0719e-05,0.997551
9.07236e-05,0.997482
9.07282e-05,0.998645
9.07328e-05,0.99814
9.07375e-05,0.998825
9.07421e-05,0.99749
9.07467e-05,0.996978
9.07513e-05,0.998044
9.07559e-05,0.998711
9.07605e-05,0.999268
9.07651e-05,0.999565
9.07697e-05,0.999258
9.07743e-05,1.00029
9.0779e-05,1.00006
9.07836e-05,1.00009
9.07882e-05,1.00041
9.07928e-05,1.00039
9.07974e-05,1.00119
9.0802e-05,1.0012
9.08066e-05,1.00117
9.08112e-05,1.00131
9.08158e-05,0.999682
9.08205e-05,1.00089
9.08251e-05,1.00202
9.08297e-05,1.0021
9.08343e-05,1.00199
9.08389e-05,1.00165
9.08435e-05,1.00096
9.08481e-05,1.00112
9.08527e-05,1.00146
9.08573e-05,1.00171
9.0862e-05,1.00073
9.08666e-05,1.00101
9.08712e-05,1.00169
9.08758e-05,1.00211
9.08804e-05,1.00221
9.0885e-05,1.00238
9.08896e-05,1.00154
9.08942e-05,1.00191
9.08988e-05,1.00164
9.09035e-05,1.0023
9.09081e-05,1.00166
9.09127e-05,1.0009
9.09173e-05,1.00138
9.09219e-05,1.00114
9.09265e-05,1.00185
9.09311e-05,1.00173
9.09357e-05,1.00132
9.09403e-05,1.00065
9.0945e-05,1.00059
9.09496e-05,1.00064
9.09542e-05,1.00053
9.09588e-05,1.00032
9.09634e-05,1.00057
9.0968e-05,1.00058
9.09726e-05,1.00147
9.09772e-05,1.00201
9.09818e-05,1.00157
9.09865e-05,1.00161
9.09911e-05,1.00072
9.09957e-05,1.00165
9.10003e-05,1.00228
9.10049e-05,1.00247
9.10095e-05,1.00186
9.10141e-05,1.00287
9.10187e-05,1.00288
9.10234e-05,1.00286
9.1028e-05,1.00245
9.10326e-05,1.00282
9.10372e-05,1.00252
9.10418e-05,1.00204
9.10464e-05,1.00198
9.1051e-05,1.00096
9.10556e-05,1.00094
9.10602e-05,1.00147
9.10649e-05,1.00251
9.10695e-05,1.00239
9.10741e-05,1.00144
9.10787e-05,1.00153
9.10833e-05,1.00118
9.10879e-05,1.00174
9.10925e-05,1.00188
9.10971e-05,1.00129
9.11017e-05,1.00106
9.11064e-05,1.00053
9.1111e-05,1.00103
9.11156e-05,1.00136
9.11202e-05,1.00122
9.11248e-05,1.00141
9.11294e-05,1.00123
9.1134e-05,1.00098
9.11386e-05,1.00157
9.11432e-05,1.00158
9.11479e-05,1.00107
9.11525e-05,1.00083
9.11571e-05,1.00037
9.11617e-05,1.00072
9.11663e-05,1.00023
9.11709e-05,1.00137
9.11755e-05,1.0008
9.11801e-05,1.00009
9.11847e-05,0.999709
9.11894e-05,0.999307
9.1194e-05,0.998998
9.11986e-05,0.998821
9.12032e-05,0.998398
9.12078e-05,0.997885
9.12124e-05,0.997413
9.1217e-05,0.999295
9.12216e-05,1.00033
9.12262e-05,0.99997
9.12309e-05,1.00047
9.12355e-05,0.999451
9.12401e-05,0.999535
9.12447e-05,0.999623
9.12493e-05,1.00003
9.12539e-05,0.998275
9.12585e-05,0.998176
9.12631e-05,0.998128
9.12677e-05,0.998116
9.12724e-05,0.99781
9.1277e-05,0.998533
9.12816e-05,0.998451
9.12862e-05,0.99902
9.12908e-05,0.99811
9.12954e-05,0.99749
9.13e-05,0.997624
9.13046e-05,0.997655
9.13092e-05,0.998033
9.13139e-05,0.999289
9.13185e-05,0.999358
9.13231e-05,0.999168
9.13277e-05,0.999369
9.13323e-05,0.999203
9.13369e-05,0.998251
9.13415e-05,0.997383
9.13461e-05,0.997369
9.13508e-05,0.997173
9.13554e-05,0.996941
9.136e-05,0.996684
9.13646e-05,0.998194
9.13692e-05,0.997828
9.13738e-05,0.997781
9.13784e-05,0.997564
9.1383e-05,0.997694
9.13876e-05,0.99795
9.13923e-05,0.997805
9.13969e-05,0.997202
9.14015e-05,0.996543
9.14061e-05,0.996344
9.14107e-05,0.997556
9.14153e-05,0.998169
9.14199e-05,0.998211
9.14245e-05,0.997539
9.14291e-05,0.997648
9.14338e-05,0.997313
9.14384e-05,0.997354
9.1443e-05,0.995952
9.14476e-05,0.995626
9.14522e-05,0.994718
9.14568e-05,0.995945
9.14614e-05,0.997048
9.1466e-05,0.997333
9.14706e-05,0.997827
9.14753e-05,0.997411
9.14799e-05,0.997215
9.14845e-05,0.9963
9.14891e-05,0.995328
9.14937e-05,0.994829
9.14983e-05,0.995919
9.15029e-05,0.996394
9.15075e-05,0.997603
9.15121e-05,0.9987
9.15168e-05,0.998991
9.15214e-05,0.998862
9.1526e-05,0.998991
9.15306e-05,0.998172
9.15352e-05,0.997699
9.15398e-05,0.996963
9.15444e-05,0.996177
9.1549e-05,0.996727
9.15536e-05,0.998088
9.15583e-05,0.997574
9.15629e-05,0.996714
9.15675e-05,0.997034
9.15721e-05,0.997077
9.15767e-05,0.996797
9.15813e-05,0.997062
9.15859e-05,0.995411
9.15905e-05,0.994376
9.15951e-05,0.994452
9.15998e-05,0.994674
9.16044e-05,0.996036
9.1609e-05,0.995781
9.16136e-05,0.995053
9.16182e-05,0.994291
9.16228e-05,0.994355
9.16274e-05,0.994306
9.1632e-05,0.992742
9.16366e-05,0.992507
9.16413e-05,0.991362
9.16459e-05,0.992779
9.16505e-05,0.992871
9.16551e-05,0.992435
9.16597e-05,0.992291
9.16643e-05,0.99264
9.16689e-05,0.994816
9.16735e-05,0.994985
9.16782e-05,0.993818
9.16828e-05,0.993872
9.16874e-05,0.994474
9.1692e-05,0.995083
9.16966e-05,0.996359
9.17012e-05,0.996563
9.17058e-05,0.996817
9.17104e-05,0.99614
9.1715e-05,0.997246
9.17197e-05,0.996637
9.17243e-05,0.995703
9.17289e-05,0.995046
9.17335e-05,0.994583
9.17381e-05,0.994469
9.17427e-05,0.99512
9.17473e-05,0.996058
9.17519e-05,0.997562
9.17565e-05,0.997648
9.17612e-05,0.997597
9.17658e-05,0.997854
9.17704e-05,0.996896
9.1775e-05,0.996653
9.17796e-05,0.995595
9.17842e-05,0.995348
9.17888e-05,0.996391
9.17934e-05,0.996352
9.1798e-05,0.997072
9.18027e-05,0.998258
9.18073e-05,0.998168
9.18119e-05,0.998346
9.18165e-05,0.998445
9.18211e-05,0.998145
9.18257e-05,0.997182
9.18303e-05,0.99695
9.18349e-05,0.996368
9.18395e-05,0.995604
9.18442e-05,0.995442
9.18488e-05,0.99557
9.18534e-05,0.995565
9.1858e-05,0.996366
9.18626e-05,0.995933
9.18672e-05,0.995514
9.18718e-05,0.994829
9.18764e-05,0.993703
9.1881e-05,0.992375
9.18857e-05,0.993896
9.18903e-05,0.99249
9.18949e-05,0.995125
9.18995e-05,0.994371
9.19041e-05,0.995249
9.19087e-05,0.996037
9.19133e-05,0.996018
9.19179e-05,0.995587
9.19225e-05,0.996916
9.19272e-05,0.995967
9.19318e-05,0.99655
9.19364e-05,0.995655
9.1941e-05,0.996268
9.19456e-05,0.996174
9.19502e-05,0.995565
9.19548e-05,0.995396
9.19594e-05,0.995862
9.1964e-05,0.994336
9.19687e-05,0.995804
9.19733e-05,0.993128
9.19779e-05,0.992799
9.19825e-05,0.991178
9.19871e-05,0.99195
9.19917e-05,0.994108
9.19963e-05,0.994791
9.20009e-05,0.995237
9.20056e-05,0.995168
9.20102e-05,0.995523
9.20148e-05,0.995163
9.20194e-05,0.995679
9.2024e-05,0.99531
9.20286e-05,0.994214
9.20332e-05,0.993131
9.20378e-05,0.993936
9.20424e-05,0.994517
9.20471e-05,0.995364
9.20517e-05,0.995918
9.20563e-05,0.99556
9.20609e-05,0.996263
9.20655e-05,0.996157
9.20701e-05,0.995806
9.20747e-05,0.994096
9.20793e-05,0.99407
9.20839e-05,0.993555
9.20886e-05,0.993722
9.20932e-05,0.99324
9.20978e-05,0.993034
9.21024e-05,0.993047
9.2107e-05,0.992211
9.21116e-05,0.992481
9.21162e-05,0.992633
9.21208e-05,0.989707
9.21254e-05,0.988176
9.21301e-05,0.988466
9.21347e-05,0.986876
9.21393e-05,0.988788
9.21439e-05,0.98915
9.21485e-05,0.989106
9.21531e-05,0.989554
9.21577e-05,0.990615
9.21623e-05,0.990613
9.21669e-05,0.991781
9.21716e-05,0.992095
9.21762e-05,0.992057
9.21808e-05,0.991507
9.21854e-05,0.991615
9.219e-05,0.992598
9.21946e-05,0.991897
9.21992e-05,0.992645
9.22038e-05,0.992677
9.22084e-05,0.994023
9.22131e-05,0.994899
9.22177e-05,0.994132
9.22223e-05,0.993097
9.22269e-05,0.992983
9.22315e-05,0.993195
9.22361e-05,0.992206
9.22407e-05,0.992357
9.22453e-05,0.991598
9.22499e-05,0.991892
9.22546e-05,0.99269
9.22592e-05,0.993768
9.22638e-05,0.993017
9.22684e-05,0.992394
9.2273e-05,0.992396
9.22776e-05,0.99287
9.22822e-05,0.994121
9.22868e-05,0.995083
9.22915e-05,0.995627
9.22961e-05,0.995356
9.23007e-05,0.995564
9.23053e-05,0.995619
9.23099e-05,0.995829
9.23145e-05,0.995911
9.23191e-05,0.995246
9.23237e-05,0.994958
9.23283e-05,0.996135
9.2333e-05,0.996185
9.23376e-05,0.997017
9.23422e-05,0.997007
9.23468e-05,0.996972
9.23514e-05,0.995882
9.2356e-05,0.995378
9.23606e-05,0.995571
9.23652e-05,0.994736
9.23698e-05,0.992939
9.23745e-05,0.992758
9.23791e-05,0.992814
9.23837e-05,0.994121
9.23883e-05,0.994333
9.23929e-05,0.994917
9.23975e-05,0.995441
9.24021e-05,0.995754
9.24067e-05,0.997672
9.24113e-05,0.997472
9.2416e-05,0.997265
9.24206e-05,0.996523
9.24252e-05,0.996536
9.24298e-05,0.996899
9.24344e-05,0.996903
9.2439e-05,0.996975
9.24436e-05,0.997708
9.24482e-05,0.997631
9.24528e-05,0.998339
9.24575e-05,0.997981
9.24621e-05,0.997306
9.24667e-05,0.997517
9.24713e-05,0.996527
9.24759e-05,0.997446
9.24805e-05,0.997576
9.24851e-05,0.997574
9.24897e-05,0.99765
9.24943e-05,0.997009
9.2499e-05,0.997185
9.25036e-05,0.997982
9.25082e-05,0.997536
9.25128e-05,0.997017
9.25174e-05,0.995273
9.2522e-05,0.99589
9.25266e-05,0.9969
9.25312e-05,0.997007
9.25358e-05,0.997408
9.25405e-05,0.997322
9.25451e-05,0.997413
9.25497e-05,0.997631
9.25543e-05,0.998347
9.25589e-05,0.997921
9.25635e-05,0.997034
9.25681e-05,0.996579
9.25727e-05,0.998633
9.25773e-05,0.999478
9.2582e-05,0.999197
9.25866e-05,0.998942
9.25912e-05,0.998468
9.25958e-05,0.998021
9.26004e-05,0.997688
9.2605e-05,0.996356
9.26096e-05,0.996497
9.26142e-05,0.993698
9.26189e-05,0.995055
9.26235e-05,0.995846
9.26281e-05,0.996246
9.26327e-05,0.996282
9.26373e-05,0.995934
9.26419e-05,0.995938
9.26465e-05,0.995451
9.26511e-05,0.994811
9.26557e-05,0.994873
9.26604e-05,0.993572
9.2665e-05,0.993403
9.26696e-05,0.994683
9.26742e-05,0.995741
9.26788e-05,0.995748
9.26834e-05,0.995941
9.2688e-05,0.995163
9.26926e-05,0.996667
9.26972e-05,0.996566
9.27019e-05,0.99591
9.27065e-05,0.996217
9.27111e-05,0.995198
9.27157e-05,0.995985
9.27203e-05,0.996747
9.27249e-05,0.99744
9.27295e-05,0.99787
9.27341e-05,0.997417
9.27387e-05,0.997355
9.27434e-05,0.998126
9.2748e-05,0.998329
9.27526e-05,0.998545
9.27572e-05,0.997241
9.27618e-05,0.997864
9.27664e-05,0.999173
9.2771e-05,0.999135
9.27756e-05,0.998883
9.27802e-05,0.998462
9.27849e-05,0.999058
9.27895e-05,0.998698
9.27941e-05,0.999828
9.27987e-05,0.998676
9.28033e-05,0.997947
9.28079e-05,0.998769
9.28125e-05,0.999347
9.28171e-05,0.999582
9.28217e-05,0.999617
9.28264e-05,1.00023
9.2831e-05,1.00045
9.28356e-05,1
9.28402e-05,1.00001
9.28448e-05,0.999167
9.28494e-05,0.999041
9.2854e-05,0.999766
9.28586e-05,0.998963
9.28632e-05,0.999165
9.28679e-05,0.999273
9.28725e-05,1.00018
9.28771e-05,0.999366
9.28817e-05,0.999023
9.28863e-05,0.999593
9.28909e-05,0.999819
9.28955e-05,0.999608
9.29001e-05,0.999696
9.29047e-05,0.999965
9.29094e-05,0.999522
9.2914e-05,1.00031
9.29186e-05,1.00059
9.29232e-05,1.00026
9.29278e-05,0.999703
9.29324e-05,1.00042
9.2937e-05,0.999925
9.29416e-05,0.999375
9.29463e-05,0.999732
9.29509e-05,0.999919
9.29555e-05,1.00087
9.29601e-05,1.00032
9.29647e-05,1.00075
9.29693e-05,1.00044
9.29739e-05,0.999824
9.29785e-05,0.999814
9.29831e-05,0.998992
9.29878e-05,0.998791
9.29924e-05,0.998668
9.2997e-05,0.999187
9.30016e-05,0.999587
9.30062e-05,0.999092
9.30108e-05,0.999587
9.30154e-05,0.999091
9.302e-05,0.99925
9.30246e-05,1.00013
9.30293e-05,0.999637
9.30339e-05,0.99998
9.30385e-05,1.00045
9.30431e-05,1.00085
9.30477e-05,1.00137
9.30523e-05,1.00106
9.30569e-05,1.00073
9.30615e-05,1.00042
9.30661e-05,1.00037
9.30708e-05,1.00024
9.30754e-05,0.999752
9.308e-05,0.999455
9.30846e-05,0.998914
9.30892e-05,0.999825
9.30938e-05,0.99977
9.30984e-05,0.998594
9.3103e-05,0.99851
9.31076e-05,0.99825
9.31123e-05,0.998028
9.31169e-05,0.998013
9.31215e-05,0.996703
9.31261e-05,0.995829
9.31307e-05,0.997804
9.31353e-05,0.998211
9.31399e-05,0.998593
9.31445e-05,0.999603
9.31491e-05,0.999972
9.31538e-05,0.999926
9.31584e-05,0.999799
9.3163e-05,0.999076
9.31676e-05,0.999253
9.31722e-05,0.999186
9.31768e-05,0.999943
9.31814e-05,1.00062
9.3186e-05,1.00057
9.31906e-05,1.00145
9.31953e-05,1.00145
9.31999e-05,1.0018
9.32045e-05,1.00174
9.32091e-05,1.00172
9.32137e-05,1.00118
9.32183e-05,1.00141
9.32229e-05,1.00107
9.32275e-05,1.00189
9.32321e-05,1.00083
9.32368e-05,1.00193
9.32414e-05,1.00183
9.3246e-05,1.00159
9.32506e-05,1.00138
9.32552e-05,1.00059
9.32598e-05,0.99952
9.32644e-05,0.998593
9.3269e-05,0.998101
9.32737e-05,0.999821
9.32783e-05,0.999099
9.32829e-05,0.99953
9.32875e-05,1.00039
9.32921e-05,1.00093
9.32967e-05,1.00036
9.33013e-05,0.999701
9.33059e-05,0.999687
9.33105e-05,0.997808
9.33152e-05,0.999796
9.33198e-05,1.00057
9.33244e-05,1.00111
9.3329e-05,1.00058
9.33336e-05,1.00108
9.33382e-05,1.00152
9.33428e-05,1.0017
9.33474e-05,1.00111
9.3352e-05,1.00056
9.33567e-05,1.00063
9.33613e-05,1.00096
9.33659e-05,1.00109
9.33705e-05,1.00195
9.33751e-05,1.00142
9.33797e-05,1.00192
9.33843e-05,1.00217
9.33889e-05,1.00195
9.33935e-05,1.00171
9.33982e-05,1.00193
9.34028e-05,1.00071
9.34074e-05,0.999412
9.3412e-05,1.00006
9.34166e-05,1.00023
9.34212e-05,1.0005
9.34258e-05,1.00065
9.34304e-05,1.00006
9.3435e-05,1.00124
9.34397e-05,1.00013
9.34443e-05,1.00005
9.34489e-05,0.999692
9.34535e-05,0.997902
9.34581e-05,0.998757
9.34627e-05,0.998546
9.34673e-05,0.998727
9.34719e-05,0.999827
9.34765e-05,0.999286
9.34812e-05,0.998631
9.34858e-05,0.998602
9.34904e-05,0.997911
9.3495e-05,0.99767
9.34996e-05,0.996544
9.35042e-05,0.997564
9.35088e-05,0.997207
9.35134e-05,0.997454
9.3518e-05,0.997286
9.35227e-05,0.997227
9.35273e-05,0.99638
9.35319e-05,0.996392
9.35365e-05,0.995983
9.35411e-05,0.996263
9.35457e-05,0.995684
9.35503e-05,0.995624
9.35549e-05,0.995518
9.35595e-05,0.995696
9.35642e-05,0.996076
9.35688e-05,0.996465
9.35734e-05,0.995928
9.3578e-05,0.994899
9.35826e-05,0.994885
9.35872e-05,0.993488
9.35918e-05,0.993205
9.35964e-05,0.993122
9.36011e-05,0.992963
9.36057e-05,0.993208
9.36103e-05,0.99512
9.36149e-05,0.995215
9.36195e-05,0.995142
9.36241e-05,0.994944
9.36287e-05,0.995258
9.36333e-05,0.995086
9.36379e-05,0.99534
9.36426e-05,0.99389
9.36472e-05,0.99354
9.36518e-05,0.99302
9.36564e-05,0.994113
9.3661e-05,0.994347
9.36656e-05,0.993622
9.36702e-05,0.993078
9.36748e-05,0.994603
9.36794e-05,0.994667
9.36841e-05,0.994082
9.36887e-05,0.994315
9.36933e-05,0.993883
9.36979e-05,0.992891
9.37025e-05,0.993001
9.37071e-05,0.993009
9.37117e-05,0.993096
9.37163e-05,0.992837
9.37209e-05,0.993466
9.37256e-05,0.993161
9.37302e-05,0.993247
9.37348e-05,0.993385
9.37394e-05,0.992924
9.3744e-05,0.992234
9.37486e-05,0.992943
9.37532e-05,0.993406
9.37578e-05,0.993218
9.37624e-05,0.992864
9.37671e-05,0.99385
9.37717e-05,0.993571
9.37763e-05,0.994117
9.37809e-05,0.993575
9.37855e-05,0.993696
9.37901e-05,0.993552
9.37947e-05,0.99331
9.37993e-05,0.993391
9.38039e-05,0.993401
9.38086e-05,0.99334
9.38132e-05,0.993286
9.38178e-05,0.993789
9.38224e-05,0.993627
9.3827e-05,0.993604
9.38316e-05,0.993435
9.38362e-05,0.993438
9.38408e-05,0.99308
9.38454e-05,0.993209
9.38501e-05,0.993854
9.38547e-05,0.99385
9.38593e-05,0.993613
9.38639e-05,0.994111
9.38685e-05,0.995555
9.38731e-05,0.995508
9.38777e-05,0.995628
9.38823e-05,0.995091
9.38869e-05,0.995554
9.38916e-05,0.995469
9.38962e-05,0.995441
9.39008e-05,0.995033
9.39054e-05,0.994383
9.391e-05,0.995128
9.39146e-05,0.994525
9.39192e-05,0.994391
9.39238e-05,0.993795
9.39285e-05,0.993514
9.39331e-05,0.994093
9.39377e-05,0.993372
9.39423e-05,0.993871
9.39469e-05,0.993483
9.39515e-05,0.993703
9.39561e-05,0.994466
9.39607e-05,0.994667
9.39653e-05,0.994388
9.397e-05,0.994347
9.39746e-05,0.994215
9.39792e-05,0.993468
9.39838e-05,0.994335
9.39884e-05,0.994036
9.3993e-05,0.994275
9.39976e-05,0.993108
9.40022e-05,0.993189
9.40068e-05,0.993204
9.40115e-05,0.993404
9.40161e-05,0.993361
9.40207e-05,0.992591
9.40253e-05,0.992262
9.40299e-05,0.993177
9.40345e-05,0.992879
9.40391e-05,0.993257
9.40437e-05,0.992903
9.40483e-05,0.992362
9.4053e-05,0.992719
9.40576e-05,0.991679
9.40622e-05,0.991851
9.40668e-05,0.991839
9.40714e-05,0.990932
9.4076e-05,0.991195
9.40806e-05,0.990959
9.40852e-05,0.991424
9.40898e-05,0.990562
9.40945e-05,0.989754
9.40991e-05,0.990192
9.41037e-05,0.990244
9.41083e-05,0.990823
9.41129e-05,0.991058
9.41175e-05,0.991779
9.41221e-05,0.991449
9.41267e-05,0.991109
9.41313e-05,0.991968
9.4136e-05,0.992137
9.41406e-05,0.991384
9.41452e-05,0.991165
9.41498e-05,0.99109
9.41544e-05,0.991982
9.4159e-05,0.992001
9.41636e-05,0.991081
9.41682e-05,0.992224
9.41728e-05,0.992417
9.41775e-05,0.992711
9.41821e-05,0.992314
9.41867e-05,0.992005
9.41913e-05,0.992348
9.41959e-05,0.99329
9.42005e-05,0.993325
9.42051e-05,0.993736
9.42097e-05,0.994115
9.42143e-05,0.993102
9.4219e-05,0.992831
9.42236e-05,0.992904
9.42282e-05,0.9931
9.42328e-05,0.99298
9.42374e-05,0.992655
9.4242e-05,0.992801
9.42466e-05,0.992419
9.42512e-05,0.991224
9.42559e-05,0.991297
9.42605e-05,0.991157
9.42651e-05,0.991396
9.42697e-05,0.992203
9.42743e-05,0.991858
9.42789e-05,0.990782
9.42835e-05,0.991466
9.42881e-05,0.991782
9.42927e-05,0.990855
9.42974e-05,0.991139
9.4302e-05,0.991441
9.43066e-05,0.991771
9.43112e-05,0.991413
9.43158e-05,0.992985
9.43204e-05,0.993602
9.4325e-05,0.993153
9.43296e-05,0.993531
9.43342e-05,0.993604
9.43389e-05,0.993694
9.43435e-05,0.993375
9.43481e-05,0.992559
9.43527e-05,0.993035
9.43573e-05,0.992878
9.43619e-05,0.992657
9.43665e-05,0.993481
9.43711e-05,0.993604
9.43757e-05,0.993671
9.43804e-05,0.993997
9.4385e-05,0.99354
9.43896e-05,0.993469
9.43942e-05,0.993123
9.43988e-05,0.993103
9.44034e-05,0.992136
9.4408e-05,0.993538
9.44126e-05,0.993414
9.44172e-05,0.992969
9.44219e-05,0.993393
9.44265e-05,0.993965
9.44311e-05,0.9943
9.44357e-05,0.994648
9.44403e-05,0.993775
9.44449e-05,0.993551
9.44495e-05,0.993931
9.44541e-05,0.993682
9.44587e-05,0.993537
9.44634e-05,0.993191
9.4468e-05,0.992948
9.44726e-05,0.993113
9.44772e-05,0.992787
9.44818e-05,0.993889
9.44864e-05,0.993448
9.4491e-05,0.99319
9.44956e-05,0.992957
9.45002e-05,0.993054
9.45049e-05,0.992418
9.45095e-05,0.992009
9.45141e-05,0.993196
9.45187e-05,0.993206
9.45233e-05,0.994022
9.45279e-05,0.994532
9.45325e-05,0.994945
9.45371e-05,0.9936
9.45417e-05,0.994317
9.45464e-05,0.993657
9.4551e-05,0.993174
9.45556e-05,0.99309
9.45602e-05,0.994376
9.45648e-05,0.99435
9.45694e-05,0.99399
9.4574e-05,0.994718
9.45786e-05,0.994218
9.45833e-05,0.993478
9.45879e-05,0.993924
9.45925e-05,0.993184
9.45971e-05,0.994703
9.46017e-05,0.994299
9.46063e-05,0.99476
9.46109e-05,0.995004
9.46155e-05,0.99482
9.46201e-05,0.995691
9.46248e-05,0.995973
9.46294e-05,0.995643
9.4634e-05,0.995578
9.46386e-05,0.995325
9.46432e-05,0.995772
9.46478e-05,0.995967
9.46524e-05,0.995804
9.4657e-05,0.995405
9.46616e-05,0.995038
9.46663e-05,0.995469
9.46709e-05,0.995654
9.46755e-05,0.995341
9.46801e-05,0.995035
9.46847e-05,0.995537
9.46893e-05,0.994771
9.46939e-05,0.993505
9.46985e-05,0.994521
9.47031e-05,0.994749
9.47078e-05,0.994959
9.47124e-05,0.995178
9.4717e-05,0.996347
9.47216e-05,0.996735
9.47262e-05,0.996936
9.47308e-05,0.99654
9.47354e-05,0.996091
9.474e-05,0.995513
9.47446e-05,0.995871
9.47493e-05,0.995809
9.47539e-05,0.995951
9.47585e-05,0.995401
9.47631e-05,0.995193
9.47677e-05,0.996106
9.47723e-05,0.995434
9.47769e-05,0.995703
9.47815e-05,0.995882
9.47861e-05,0.995906
9.47908e-05,0.995017
9.47954e-05,0.996205
9.48e-05,0.995776
9.48046e-05,0.995308
9.48092e-05,0.996765
9.48138e-05,0.996515
9.48184e-05,0.997473
9.4823e-05,0.998073
9.48276e-05,0.99814
9.48323e-05,0.997859
9.48369e-05,0.99732
9.48415e-05,0.996858
9.48461e-05,0.997731
9.48507e-05,0.99728
9.48553e-05,0.998103
9.48599e-05,0.997577
9.48645e-05,0.997789
9.48691e-05,0.997136
9.48738e-05,0.99755
9.48784e-05,0.998036
9.4883e-05,0.997583
9.48876e-05,0.995812
9.48922e-05,0.996367
9.48968e-05,0.996255
9.49014e-05,0.997716
9.4906e-05,0.998171
9.49107e-05,0.998226
9.49153e-05,0.998243
9.49199e-05,0.998244
9.49245e-05,0.998678
9.49291e-05,0.998152
9.49337e-05,0.997811
9.49383e-05,0.997392
9.49429e-05,0.996474
9.49475e-05,0.996899
9.49522e-05,0.996646
9.49568e-05,0.995795
9.49614e-05,0.995793
9.4966e-05,0.996719
9.49706e-05,0.996202
9.49752e-05,0.996191
9.49798e-05,0.995939
9.49844e-05,0.995666
9.4989e-05,0.993972
9.49937e-05,0.99412
9.49983e-05,0.994471
9.50029e-05,0.99497
9.50075e-05,0.9943
9.50121e-05,0.995336
9.50167e-05,0.995386
9.50213e-05,0.996076
9.50259e-05,0.995722
9.50305e-05,0.99605
9.50352e-05,0.995556
9.50398e-05,0.995759
9.50444e-05,0.996139
9.5049e-05,0.995087
9.50536e-05,0.993865
9.50582e-05,0.994735
9.50628e-05,0.995548
9.50674e-05,0.995374
9.5072e-05,0.995545
9.50767e-05,0.995489
9.50813e-05,0.99446
9.50859e-05,0.993449
9.50905e-05,0.994737
9.50951e-05,0.995137
9.50997e-05,0.996503
9.51043e-05,0.995271
9.51089e-05,0.997018
9.51135e-05,0.997195
9.51182e-05,0.997165
9.51228e-05,0.997379
9.51274e-05,0.997976
9.5132e-05,0.996645
9.51366e-05,0.996284
9.51412e-05,0.996196
9.51458e-05,0.99521
9.51504e-05,0.994648
9.5155e-05,0.995521
9.51597e-05,0.997061
9.51643e-05,0.996414
9.51689e-05,0.995514
9.51735e-05,0.996061
9.51781e-05,0.996908
9.51827e-05,0.995809
9.51873e-05,0.996746
9.51919e-05,0.996583
9.51966e-05,0.996709
9.52012e-05,0.996406
9.52058e-05,0.997265
9.52104e-05,0.997307
9.5215e-05,0.996982
9.52196e-05,0.99662
9.52242e-05,0.99693
9.52288e-05,0.996457
9.52334e-05,0.996336
9.52381e-05,0.995281
9.52427e-05,0.99564
9.52473e-05,0.995396
9.52519e-05,0.996491
9.52565e-05,0.997595
9.52611e-05,0.997971
9.52657e-05,0.997764
9.52703e-05,0.996925
9.52749e-05,0.997404
9.52796e-05,0.996078
9.52842e-05,0.996077
9.52888e-05,0.996982
9.52934e-05,0.996693
9.5298e-05,0.997304
9.53026e-05,0.998287
9.53072e-05,0.99821
9.53118e-05,0.998282
9.53164e-05,0.998037
9.53211e-05,0.998415
9.53257e-05,0.998682
9.53303e-05,0.998617
9.53349e-05,0.997962
9.53395e-05,0.997938
